session_id,status,metric_reward,raw_trace,horizon_bucket,ts_start,ts_end,task,index_value
10,completed,0.0,120-0-10-1775540486/trace.json,PLANNING_ERROR,2026-04-07T05:41:06.520+00:00,2026-04-07T05:41:26.757+00:00,os-std-monitor-replan,120
11,completed,1.0,13-0-11-1775540488/trace.json,SUCCESS,2026-04-07T05:41:06.519+00:00,2026-04-07T05:41:28.784+00:00,os-std-monitor-replan,13
12,completed,1.0,24-0-12-1775540507/trace.json,SUCCESS,2026-04-07T05:41:26.781+00:00,2026-04-07T05:41:47.303+00:00,os-std-monitor-replan,24
9,completed,0.0,56-0-9-1775540509/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:41:06.519+00:00,2026-04-07T05:41:49.046+00:00,os-std-monitor-replan,56
13,completed,1.0,111-0-13-1775540514/trace.json,SUCCESS,2026-04-07T05:41:28.798+00:00,2026-04-07T05:41:54.946+00:00,os-std-monitor-replan,111
8,completed,0.0,131-0-8-1775540533/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:41:06.519+00:00,2026-04-07T05:42:13.353+00:00,os-std-monitor-replan,131
15,completed,1.0,141-0-15-1775540535/trace.json,SUCCESS,2026-04-07T05:41:49.060+00:00,2026-04-07T05:42:15.961+00:00,os-std-monitor-replan,141
14,completed,0.0,133-0-14-1775540543/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:41:47.322+00:00,2026-04-07T05:42:23.984+00:00,os-std-monitor-replan,133
16,completed,1.0,142-0-16-1775540548/trace.json,SUCCESS,2026-04-07T05:41:54.961+00:00,2026-04-07T05:42:28.123+00:00,os-std-monitor-replan,142
17,completed,1.0,101-0-17-1775540557/trace.json,SUCCESS,2026-04-07T05:42:13.375+00:00,2026-04-07T05:42:37.664+00:00,os-std-monitor-replan,101
18,completed,0.0,134-0-18-1775540565/trace.json,PLANNING_ERROR,2026-04-07T05:42:16.020+00:00,2026-04-07T05:42:45.926+00:00,os-std-monitor-replan,134
21,completed,0.0,71-0-21-1775540582/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:42:37.683+00:00,2026-04-07T05:43:02.055+00:00,os-std-monitor-replan,71
20,completed,1.0,116-0-20-1775540584/trace.json,SUCCESS,2026-04-07T05:42:28.138+00:00,2026-04-07T05:43:04.757+00:00,os-std-monitor-replan,116
24,completed,0.0,29-0-24-1775540604/trace.json,SYSTEM_ERROR,2026-04-07T05:43:04.830+00:00,2026-04-07T05:43:24.309+00:00,os-std-monitor-replan,29
23,completed,1.0,32-0-23-1775540609/trace.json,SUCCESS,2026-04-07T05:43:02.107+00:00,2026-04-07T05:43:29.245+00:00,os-std-monitor-replan,32
19,completed,1.0,94-0-19-1775540617/trace.json,SUCCESS,2026-04-07T05:42:24+00:00,2026-04-07T05:43:37.928+00:00,os-std-monitor-replan,94
7,completed,1.0,97-0-7-1775540637/trace.json,SUCCESS,2026-04-07T05:41:06.518+00:00,2026-04-07T05:43:57.255+00:00,os-std-monitor-replan,97
22,completed,0.0,11-0-22-1775540639/trace.json,PLANNING_ERROR,2026-04-07T05:42:45.942+00:00,2026-04-07T05:43:58.998+00:00,os-std-monitor-replan,11
25,completed,0.0,98-0-25-1775540639/trace.json,PLANNING_ERROR,2026-04-07T05:43:24.326+00:00,2026-04-07T05:43:59.135+00:00,os-std-monitor-replan,98
26,completed,0.0,68-0-26-1775540641/trace.json,PLANNING_ERROR,2026-04-07T05:43:29.259+00:00,2026-04-07T05:44:01.057+00:00,os-std-monitor-replan,68
27,completed,0.0,72-0-27-1775540645/trace.json,PLANNING_ERROR,2026-04-07T05:43:37.948+00:00,2026-04-07T05:44:05.013+00:00,os-std-monitor-replan,72
30,completed,1.0,135-0-30-1775540659/trace.json,SUCCESS,2026-04-07T05:43:59.185+00:00,2026-04-07T05:44:19.403+00:00,os-std-monitor-replan,135
28,completed,1.0,96-0-28-1775540662/trace.json,SUCCESS,2026-04-07T05:43:57.310+00:00,2026-04-07T05:44:22.909+00:00,os-std-monitor-replan,96
32,completed,1.0,66-0-32-1775540682/trace.json,SUCCESS,2026-04-07T05:44:05.033+00:00,2026-04-07T05:44:42.225+00:00,os-std-monitor-replan,66
34,completed,0.0,99-0-34-1775540691/trace.json,PLANNING_ERROR,2026-04-07T05:44:22.933+00:00,2026-04-07T05:44:51.149+00:00,os-std-monitor-replan,99
29,completed,0.0,67-0-29-1775540697/trace.json,PLANNING_ERROR,2026-04-07T05:43:59.047+00:00,2026-04-07T05:44:57.735+00:00,os-std-monitor-replan,67
35,completed,0.0,5-0-35-1775540702/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:44:42.239+00:00,2026-04-07T05:45:02.630+00:00,os-std-monitor-replan,5
33,completed,0.0,48-0-33-1775540709/trace.json,PLANNING_ERROR,2026-04-07T05:44:19.419+00:00,2026-04-07T05:45:09.853+00:00,os-std-monitor-replan,48
37,completed,0.0,36-0-37-1775540723/trace.json,PLANNING_ERROR,2026-04-07T05:44:57.755+00:00,2026-04-07T05:45:23.844+00:00,os-std-monitor-replan,36
39,completed,1.0,129-0-39-1775540725/trace.json,SUCCESS,2026-04-07T05:45:09.874+00:00,2026-04-07T05:45:25.528+00:00,os-std-monitor-replan,129
38,completed,0.0,7-0-38-1775540732/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:45:02.643+00:00,2026-04-07T05:45:32.405+00:00,os-std-monitor-replan,7
36,completed,1.0,126-0-36-1775540741/trace.json,SUCCESS,2026-04-07T05:44:51.164+00:00,2026-04-07T05:45:41.164+00:00,os-std-monitor-replan,126
42,completed,1.0,124-0-42-1775540748/trace.json,SUCCESS,2026-04-07T05:45:32.420+00:00,2026-04-07T05:45:48.074+00:00,os-std-monitor-replan,124
43,completed,1.0,10-0-43-1775540771/trace.json,SUCCESS,2026-04-07T05:45:41.197+00:00,2026-04-07T05:46:11.171+00:00,os-std-monitor-replan,10
31,completed,0.0,100-0-31-1775540789/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:44:01.071+00:00,2026-04-07T05:46:29.997+00:00,os-std-monitor-replan,100
44,completed,0.0,60-0-44-1775540790/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:45:48.089+00:00,2026-04-07T05:46:30.274+00:00,os-std-monitor-replan,60
40,completed,1.0,105-0-40-1775540794/trace.json,SUCCESS,2026-04-07T05:45:23.865+00:00,2026-04-07T05:46:34.153+00:00,os-std-monitor-replan,105
41,completed,1.0,51-0-41-1775540812/trace.json,SUCCESS,2026-04-07T05:45:25.552+00:00,2026-04-07T05:46:52.517+00:00,os-std-monitor-replan,51
46,completed,1.0,18-0-46-1775540812/trace.json,SUCCESS,2026-04-07T05:46:30.018+00:00,2026-04-07T05:46:52.567+00:00,os-std-monitor-replan,18
48,completed,1.0,63-0-48-1775540813/trace.json,SUCCESS,2026-04-07T05:46:34.180+00:00,2026-04-07T05:46:53.929+00:00,os-std-monitor-replan,63
50,completed,1.0,73-0-50-1775540833/trace.json,SUCCESS,2026-04-07T05:46:52.588+00:00,2026-04-07T05:47:13.142+00:00,os-std-monitor-replan,73
51,completed,0.0,27-0-51-1775540835/trace.json,PLANNING_ERROR,2026-04-07T05:46:53.943+00:00,2026-04-07T05:47:15.036+00:00,os-std-monitor-replan,27
49,completed,1.0,109-0-49-1775540840/trace.json,SUCCESS,2026-04-07T05:46:52.587+00:00,2026-04-07T05:47:20.224+00:00,os-std-monitor-replan,109
45,completed,0.0,85-0-45-1775540840/trace.json,UNDETECTED_CHANGE,2026-04-07T05:46:11.203+00:00,2026-04-07T05:47:20.320+00:00,os-std-monitor-replan,85
47,completed,0.0,62-0-47-1775540856/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:46:30.287+00:00,2026-04-07T05:47:36.120+00:00,os-std-monitor-replan,62
55,completed,1.0,122-0-55-1775540860/trace.json,SUCCESS,2026-04-07T05:47:20.763+00:00,2026-04-07T05:47:40.776+00:00,os-std-monitor-replan,122
54,completed,1.0,43-0-54-1775540862/trace.json,SUCCESS,2026-04-07T05:47:20.246+00:00,2026-04-07T05:47:42.417+00:00,os-std-monitor-replan,43
52,completed,0.0,95-0-52-1775540864/trace.json,PLANNING_ERROR,2026-04-07T05:47:13.162+00:00,2026-04-07T05:47:44.748+00:00,os-std-monitor-replan,95
56,completed,0.0,3-0-56-1775540875/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:47:36.140+00:00,2026-04-07T05:47:55.163+00:00,os-std-monitor-replan,3
58,completed,1.0,114-0-58-1775540887/trace.json,SUCCESS,2026-04-07T05:47:42.432+00:00,2026-04-07T05:48:07.442+00:00,os-std-monitor-replan,114
57,completed,1.0,130-0-57-1775540887/trace.json,SUCCESS,2026-04-07T05:47:40.789+00:00,2026-04-07T05:48:07.610+00:00,os-std-monitor-replan,130
59,completed,1.0,88-0-59-1775540887/trace.json,SUCCESS,2026-04-07T05:47:44.764+00:00,2026-04-07T05:48:07.775+00:00,os-std-monitor-replan,88
60,completed,0.0,86-0-60-1775540888/trace.json,ILL_DEFINED_INSTR,2026-04-07T05:47:55.186+00:00,2026-04-07T05:48:08.210+00:00,os-std-monitor-replan,86
62,completed,0.0,0-0-62-1775540905/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:48:07.625+00:00,2026-04-07T05:48:25.688+00:00,os-std-monitor-replan,0
61,completed,0.0,20-0-61-1775540905/trace.json,SYSTEM_ERROR,2026-04-07T05:48:07.461+00:00,2026-04-07T05:48:25.852+00:00,os-std-monitor-replan,20
63,completed,1.0,83-0-63-1775540914/trace.json,SUCCESS,2026-04-07T05:48:07.791+00:00,2026-04-07T05:48:34.930+00:00,os-std-monitor-replan,83
67,completed,0.0,115-0-67-1775540943/trace.json,PLANNING_ERROR,2026-04-07T05:48:34.968+00:00,2026-04-07T05:49:03.384+00:00,os-std-monitor-replan,115
66,completed,0.0,59-0-66-1775540943/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:48:25.870+00:00,2026-04-07T05:49:03.748+00:00,os-std-monitor-replan,59
64,completed,1.0,33-0-64-1775540957/trace.json,SUCCESS,2026-04-07T05:48:08.232+00:00,2026-04-07T05:49:17.281+00:00,os-std-monitor-replan,33
53,completed,1.0,49-0-53-1775540966/trace.json,SUCCESS,2026-04-07T05:47:15.050+00:00,2026-04-07T05:49:26.671+00:00,os-std-monitor-replan,49
70,completed,1.0,79-0-70-1775540987/trace.json,SUCCESS,2026-04-07T05:49:17.344+00:00,2026-04-07T05:49:47.983+00:00,os-std-monitor-replan,79
71,completed,1.0,77-0-71-1775541002/trace.json,SUCCESS,2026-04-07T05:49:26.723+00:00,2026-04-07T05:50:02.366+00:00,os-std-monitor-replan,77
72,completed,1.0,16-0-72-1775541007/trace.json,SUCCESS,2026-04-07T05:49:48.003+00:00,2026-04-07T05:50:07.761+00:00,os-std-monitor-replan,16
73,completed,1.0,108-0-73-1775541018/trace.json,SUCCESS,2026-04-07T05:50:02.383+00:00,2026-04-07T05:50:18.562+00:00,os-std-monitor-replan,108
65,completed,0.0,54-0-65-1775541021/trace.json,UNDETECTED_CHANGE,2026-04-07T05:48:25.708+00:00,2026-04-07T05:50:21.411+00:00,os-std-monitor-replan,54
74,completed,1.0,91-0-74-1775541035/trace.json,SUCCESS,2026-04-07T05:50:07.790+00:00,2026-04-07T05:50:35.794+00:00,os-std-monitor-replan,91
76,completed,1.0,35-0-76-1775541036/trace.json,SUCCESS,2026-04-07T05:50:21.450+00:00,2026-04-07T05:50:36.930+00:00,os-std-monitor-replan,35
75,completed,1.0,123-0-75-1775541041/trace.json,SUCCESS,2026-04-07T05:50:18.614+00:00,2026-04-07T05:50:41.817+00:00,os-std-monitor-replan,123
79,completed,0.0,2-0-79-1775541062/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:50:41.867+00:00,2026-04-07T05:51:02.166+00:00,os-std-monitor-replan,2
68,completed,0.0,34-0-68-1775541066/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:49:03.408+00:00,2026-04-07T05:51:06.717+00:00,os-std-monitor-replan,34
77,completed,0.0,47-0-77-1775541070/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:50:35.810+00:00,2026-04-07T05:51:10.604+00:00,os-std-monitor-replan,47
78,completed,1.0,46-0-78-1775541080/trace.json,SUCCESS,2026-04-07T05:50:36.942+00:00,2026-04-07T05:51:20.447+00:00,os-std-monitor-replan,46
81,completed,0.0,30-0-81-1775541092/trace.json,PLANNING_ERROR,2026-04-07T05:51:06.734+00:00,2026-04-07T05:51:32.224+00:00,os-std-monitor-replan,30
82,completed,1.0,50-0-82-1775541099/trace.json,SUCCESS,2026-04-07T05:51:10.620+00:00,2026-04-07T05:51:39.882+00:00,os-std-monitor-replan,50
83,completed,1.0,90-0-83-1775541108/trace.json,SUCCESS,2026-04-07T05:51:20.469+00:00,2026-04-07T05:51:48.053+00:00,os-std-monitor-replan,90
84,completed,1.0,15-0-84-1775541112/trace.json,SUCCESS,2026-04-07T05:51:32.291+00:00,2026-04-07T05:51:52.803+00:00,os-std-monitor-replan,15
80,completed,1.0,21-0-80-1775541116/trace.json,SUCCESS,2026-04-07T05:51:02.329+00:00,2026-04-07T05:51:56.024+00:00,os-std-monitor-replan,21
69,completed,1.0,132-0-69-1775541116/trace.json,SUCCESS,2026-04-07T05:49:03.763+00:00,2026-04-07T05:51:56.153+00:00,os-std-monitor-replan,132
85,completed,0.0,1-0-85-1775541121/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:51:39.894+00:00,2026-04-07T05:52:01.503+00:00,os-std-monitor-replan,1
87,completed,1.0,44-0-87-1775541140/trace.json,SUCCESS,2026-04-07T05:51:52.818+00:00,2026-04-07T05:52:20.558+00:00,os-std-monitor-replan,44
89,completed,1.0,6-0-89-1775541146/trace.json,SUCCESS,2026-04-07T05:51:56.204+00:00,2026-04-07T05:52:26.913+00:00,os-std-monitor-replan,6
88,completed,0.0,65-0-88-1775541162/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:51:56.075+00:00,2026-04-07T05:52:42.477+00:00,os-std-monitor-replan,65
92,completed,1.0,119-0-92-1775541170/trace.json,SUCCESS,2026-04-07T05:52:26.937+00:00,2026-04-07T05:52:50.201+00:00,os-std-monitor-replan,119
91,completed,1.0,76-0-91-1775541178/trace.json,SUCCESS,2026-04-07T05:52:20.577+00:00,2026-04-07T05:52:58.879+00:00,os-std-monitor-replan,76
93,completed,0.0,113-0-93-1775541181/trace.json,PLANNING_ERROR,2026-04-07T05:52:42.498+00:00,2026-04-07T05:53:01.597+00:00,os-std-monitor-replan,113
86,completed,0.0,112-0-86-1775541191/trace.json,PLANNING_ERROR,2026-04-07T05:51:48.073+00:00,2026-04-07T05:53:11.959+00:00,os-std-monitor-replan,112
97,completed,0.0,8-0-97-1775541216/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:53:11.981+00:00,2026-04-07T05:53:36.961+00:00,os-std-monitor-replan,8
90,completed,1.0,39-0-90-1775541233/trace.json,SUCCESS,2026-04-07T05:52:01.524+00:00,2026-04-07T05:53:53.118+00:00,os-std-monitor-replan,39
95,completed,0.0,81-0-95-1775541237/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:52:58.907+00:00,2026-04-07T05:53:57.341+00:00,os-std-monitor-replan,81
94,completed,0.0,139-0-94-1775541241/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:52:50.224+00:00,2026-04-07T05:54:01.252+00:00,os-std-monitor-replan,139
96,completed,0.0,22-0-96-1775541249/trace.json,PLANNING_ERROR,2026-04-07T05:53:01.611+00:00,2026-04-07T05:54:09.338+00:00,os-std-monitor-replan,22
98,completed,1.0,104-0-98-1775541259/trace.json,SUCCESS,2026-04-07T05:53:36.981+00:00,2026-04-07T05:54:19.922+00:00,os-std-monitor-replan,104
100,completed,0.0,84-0-100-1775541260/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:53:57.354+00:00,2026-04-07T05:54:20.078+00:00,os-std-monitor-replan,84
99,completed,1.0,93-0-99-1775541271/trace.json,SUCCESS,2026-04-07T05:53:53.140+00:00,2026-04-07T05:54:31.557+00:00,os-std-monitor-replan,93
102,completed,0.0,19-0-102-1775541277/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:54:09.365+00:00,2026-04-07T05:54:37.293+00:00,os-std-monitor-replan,19
,server error,,55-0-1775541281/trace.json,SYSTEM_ERROR,2026-04-07T05:54:37.527+00:00,2026-04-07T05:54:41.141+00:00,os-std-monitor-replan,55
104,completed,1.0,17-0-104-1775541282/trace.json,SUCCESS,2026-04-07T05:54:20.095+00:00,2026-04-07T05:54:42.306+00:00,os-std-monitor-replan,17
101,completed,0.0,64-0-101-1775541284/trace.json,UNDETECTED_CHANGE,2026-04-07T05:54:01.283+00:00,2026-04-07T05:54:44.524+00:00,os-std-monitor-replan,64
105,completed,0.0,75-0-105-1775541287/trace.json,PLANNING_ERROR,2026-04-07T05:54:31.581+00:00,2026-04-07T05:54:47.222+00:00,os-std-monitor-replan,75
108,completed,0.0,57-0-108-1775541320/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:54:42.340+00:00,2026-04-07T05:55:20.932+00:00,os-std-monitor-replan,57
103,completed,0.0,125-0-103-1775541324/trace.json,ENV_DISTURBANCE,2026-04-07T05:54:19.943+00:00,2026-04-07T05:55:24.055+00:00,os-std-monitor-replan,125
109,completed,0.0,61-0-109-1775541327/trace.json,PLANNING_ERROR,2026-04-07T05:54:44.540+00:00,2026-04-07T05:55:27.224+00:00,os-std-monitor-replan,61
111,completed,1.0,107-0-111-1775541345/trace.json,SUCCESS,2026-04-07T05:55:20.954+00:00,2026-04-07T05:55:45.567+00:00,os-std-monitor-replan,107
110,completed,0.0,106-0-110-1775541349/trace.json,PLANNING_ERROR,2026-04-07T05:54:47.237+00:00,2026-04-07T05:55:49.610+00:00,os-std-monitor-replan,106
115,completed,1.0,102-0-115-1775541366/trace.json,SUCCESS,2026-04-07T05:55:49.629+00:00,2026-04-07T05:56:06.148+00:00,os-std-monitor-replan,102
107,completed,1.0,37-0-107-1775541367/trace.json,SUCCESS,2026-04-07T05:54:41.206+00:00,2026-04-07T05:56:07.393+00:00,os-std-monitor-replan,37
113,completed,0.0,140-0-113-1775541373/trace.json,PLANNING_ERROR,2026-04-07T05:55:27.238+00:00,2026-04-07T05:56:13.348+00:00,os-std-monitor-replan,140
114,completed,1.0,78-0-114-1775541377/trace.json,SUCCESS,2026-04-07T05:55:45.586+00:00,2026-04-07T05:56:17.012+00:00,os-std-monitor-replan,78
117,completed,0.0,40-0-117-1775541387/trace.json,PLANNING_ERROR,2026-04-07T05:56:07.418+00:00,2026-04-07T05:56:27.501+00:00,os-std-monitor-replan,40
118,completed,0.0,127-0-118-1775541392/trace.json,ILL_DEFINED_INSTR,2026-04-07T05:56:13.402+00:00,2026-04-07T05:56:32.545+00:00,os-std-monitor-replan,127
119,completed,0.0,87-0-119-1775541399/trace.json,PLANNING_ERROR,2026-04-07T05:56:17.051+00:00,2026-04-07T05:56:39.203+00:00,os-std-monitor-replan,87
121,completed,1.0,23-0-121-1775541416/trace.json,SUCCESS,2026-04-07T05:56:32.560+00:00,2026-04-07T05:56:56.030+00:00,os-std-monitor-replan,23
122,completed,0.0,26-0-122-1775541419/trace.json,PLANNING_ERROR,2026-04-07T05:56:39.531+00:00,2026-04-07T05:56:59.240+00:00,os-std-monitor-replan,26
112,completed,0.0,70-0-112-1775541428/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:55:24.070+00:00,2026-04-07T05:57:08.354+00:00,os-std-monitor-replan,70
124,completed,0.0,138-0-124-1775541431/trace.json,PLANNING_ERROR,2026-04-07T05:56:59.269+00:00,2026-04-07T05:57:11.359+00:00,os-std-monitor-replan,138
116,completed,0.0,38-0-116-1775541433/trace.json,PLANNING_ERROR,2026-04-07T05:56:06.174+00:00,2026-04-07T05:57:13.833+00:00,os-std-monitor-replan,38
123,completed,0.0,28-0-123-1775541436/trace.json,PLANNING_ERROR,2026-04-07T05:56:56.058+00:00,2026-04-07T05:57:16.549+00:00,os-std-monitor-replan,28
125,completed,1.0,45-0-125-1775541440/trace.json,SUCCESS,2026-04-07T05:57:08.382+00:00,2026-04-07T05:57:20.931+00:00,os-std-monitor-replan,45
126,completed,1.0,128-0-126-1775541458/trace.json,SUCCESS,2026-04-07T05:57:11.374+00:00,2026-04-07T05:57:38.358+00:00,os-std-monitor-replan,128
128,completed,1.0,118-0-128-1775541461/trace.json,SUCCESS,2026-04-07T05:57:16.560+00:00,2026-04-07T05:57:41.672+00:00,os-std-monitor-replan,118
129,completed,1.0,110-0-129-1775541466/trace.json,SUCCESS,2026-04-07T05:57:20.951+00:00,2026-04-07T05:57:46.335+00:00,os-std-monitor-replan,110
127,completed,0.0,58-0-127-1775541476/trace.json,ILL_DEFINED_INSTR,2026-04-07T05:57:13.852+00:00,2026-04-07T05:57:56.546+00:00,os-std-monitor-replan,58
130,completed,0.0,82-0-130-1775541477/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:57:38.380+00:00,2026-04-07T05:57:57.938+00:00,os-std-monitor-replan,82
120,completed,1.0,53-0-120-1775541479/trace.json,SUCCESS,2026-04-07T05:56:27.536+00:00,2026-04-07T05:57:59.911+00:00,os-std-monitor-replan,53
132,completed,0.0,143-0-132-1775541491/trace.json,PLANNING_ERROR,2026-04-07T05:57:46.359+00:00,2026-04-07T05:58:11.152+00:00,os-std-monitor-replan,143
134,completed,1.0,42-0-134-1775541499/trace.json,SUCCESS,2026-04-07T05:57:57.993+00:00,2026-04-07T05:58:19.248+00:00,os-std-monitor-replan,42
135,completed,0.0,41-0-135-1775541504/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:57:59.933+00:00,2026-04-07T05:58:24.124+00:00,os-std-monitor-replan,41
136,completed,1.0,103-0-136-1775541508/trace.json,SUCCESS,2026-04-07T05:58:11.182+00:00,2026-04-07T05:58:28.215+00:00,os-std-monitor-replan,103
133,completed,1.0,117-0-133-1775541513/trace.json,SUCCESS,2026-04-07T05:57:56.585+00:00,2026-04-07T05:58:33.778+00:00,os-std-monitor-replan,117
131,completed,1.0,80-0-131-1775541514/trace.json,SUCCESS,2026-04-07T05:57:41.717+00:00,2026-04-07T05:58:34.852+00:00,os-std-monitor-replan,80
138,completed,1.0,12-0-138-1775541535/trace.json,SUCCESS,2026-04-07T05:58:24.167+00:00,2026-04-07T05:58:55.133+00:00,os-std-monitor-replan,12
139,completed,1.0,69-0-139-1775541538/trace.json,SUCCESS,2026-04-07T05:58:28.229+00:00,2026-04-07T05:58:58.123+00:00,os-std-monitor-replan,69
140,completed,0.0,4-0-140-1775541547/trace.json,PLANNING_ERROR,2026-04-07T05:58:33.813+00:00,2026-04-07T05:59:07.658+00:00,os-std-monitor-replan,4
143,completed,0.0,89-0-143-1775541556/trace.json,PLANNING_ERROR,2026-04-07T05:58:58.154+00:00,2026-04-07T05:59:16.429+00:00,os-std-monitor-replan,89
142,completed,0.0,137-0-142-1775541562/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:58:55.189+00:00,2026-04-07T05:59:22.057+00:00,os-std-monitor-replan,137
137,completed,0.0,74-0-137-1775541568/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:58:19.275+00:00,2026-04-07T05:59:28.903+00:00,os-std-monitor-replan,74
144,completed,1.0,25-0-144-1775541574/trace.json,SUCCESS,2026-04-07T05:59:07.696+00:00,2026-04-07T05:59:34.191+00:00,os-std-monitor-replan,25
141,completed,0.0,121-0-141-1775541577/trace.json,PARTIAL_UNDERSTANDING,2026-04-07T05:58:34.894+00:00,2026-04-07T05:59:37.937+00:00,os-std-monitor-replan,121
146,completed,0.0,136-0-146-1775541579/trace.json,PLANNING_ERROR,2026-04-07T05:59:22.083+00:00,2026-04-07T05:59:39.336+00:00,os-std-monitor-replan,136
145,completed,0.0,52-0-145-1775541580/trace.json,FALSE_ASSUMPTIONS,2026-04-07T05:59:16.462+00:00,2026-04-07T05:59:40.909+00:00,os-std-monitor-replan,52
147,completed,1.0,14-0-147-1775541594/trace.json,SUCCESS,2026-04-07T05:59:28.966+00:00,2026-04-07T05:59:54.989+00:00,os-std-monitor-replan,14
148,completed,1.0,9-0-148-1775541598/trace.json,SUCCESS,2026-04-07T05:59:34.234+00:00,2026-04-07T05:59:58.423+00:00,os-std-monitor-replan,9
149,completed,0.0,31-0-149-1775541600/trace.json,PLANNING_ERROR,2026-04-07T05:59:37.961+00:00,2026-04-07T06:00:00.639+00:00,os-std-monitor-replan,31
150,completed,1.0,92-0-150-1775541603/trace.json,SUCCESS,2026-04-07T05:59:39.351+00:00,2026-04-07T06:00:03.077+00:00,os-std-monitor-replan,92
